transaction_id,user_id,bank_name,payment_mode,amount,transaction_time,status,failure_reason,city,device_type,network_type
11304,1387,SBI,Credit Card,2964,2025-01-18 08:26:00,SUCCESS,,Mumbai,Android,4G
11305,3121,ICICI,Credit Card,4180,2025-01-18 12:01:00,SUCCESS,,Bangalore,iOS,WiFi
11306,2061,ICICI,Debit Card,262,2025-01-28 03:42:00,FAILED,Insufficient Funds,Mumbai,Android,4G
11307,1675,SBI,UPI,1008,2025-01-06 18:40:00,SUCCESS,,Delhi,Android,4G
11308,3308,PNB,Credit Card,3039,2025-01-03 14:41:00,SUCCESS,,Bangalore,iOS,WiFi
11309,2623,SBI,UPI,4387,2025-01-04 14:56:00,SUCCESS,,Delhi,iOS,5G
11310,949,PNB,Credit Card,1672,2025-01-13 02:32:00,SUCCESS,,Delhi,iOS,4G
11311,2578,ICICI,Debit Card,3393,2025-01-12 07:33:00,SUCCESS,,Mumbai,iOS,4G
11312,1837,PNB,UPI,802,2025-01-13 22:08:00,SUCCESS,,Hyderabad,Android,4G
11313,2379,PNB,UPI,363,2025-01-30 21:46:00,SUCCESS,,Chennai,iOS,5G
11314,776,PNB,UPI,1283,2025-01-07 19:55:00,SUCCESS,,Chennai,iOS,WiFi
11315,2094,HDFC,Debit Card,1935,2025-01-17 14:30:00,SUCCESS,,Bangalore,Android,4G
11316,2240,ICICI,Debit Card,2492,2025-01-08 13:24:00,FAILED,,Bangalore,iOS,5G
11317,1138,PNB,Debit Card,922,2025-01-04 22:03:00,FAILED,Insufficient Funds,Delhi,Android,4G
11318,2096,SBI,Debit Card,3817,2025-01-27 06:29:00,SUCCESS,,Mumbai,Android,5G
11319,3338,SBI,UPI,3257,2025-01-29 05:29:00,FAILED,Network Issue,Bangalore,Android,5G
11320,2541,Axis,Credit Card,150,2025-01-03 04:42:00,SUCCESS,,Mumbai,Android,WiFi
11321,3644,HDFC,Credit Card,4066,2025-01-23 15:36:00,SUCCESS,,Hyderabad,iOS,5G
11322,2489,HDFC,UPI,3985,2025-01-10 08:33:00,SUCCESS,,Delhi,Android,4G
11323,1549,SBI,UPI,2178,2025-01-24 11:46:00,SUCCESS,,Chennai,Android,4G
11324,3353,Axis,Credit Card,199,2025-01-18 13:34:00,SUCCESS,,Hyderabad,Android,5G
11325,2124,HDFC,Debit Card,3308,2025-01-09 00:13:00,SUCCESS,,Hyderabad,iOS,4G
11326,3535,ICICI,UPI,4258,2025-01-19 21:05:00,SUCCESS,,Bangalore,Android,WiFi
11327,2897,SBI,Credit Card,3296,2025-01-16 10:26:00,SUCCESS,,Delhi,iOS,4G
11328,179,SBI,Credit Card,65,2025-01-09 01:06:00,SUCCESS,,Bangalore,Android,WiFi
11329,721,PNB,Debit Card,2785,2025-01-27 01:30:00,SUCCESS,,Mumbai,iOS,5G
11330,657,Axis,UPI,1315,2025-01-01 19:40:00,SUCCESS,,Hyderabad,Android,WiFi
11331,1900,Axis,Credit Card,2702,2025-01-24 09:07:00,SUCCESS,,Bangalore,iOS,5G
11332,3478,PNB,Debit Card,2307,2025-01-27 19:25:00,FAILED,Timeout,Hyderabad,Android,4G
11333,1129,ICICI,Debit Card,3594,2025-01-26 14:37:00,SUCCESS,,Delhi,Android,5G
11334,2466,PNB,Credit Card,4137,2025-01-28 20:17:00,SUCCESS,,Bangalore,Android,4G
11335,3544,SBI,UPI,3837,2025-01-25 10:29:00,SUCCESS,,Hyderabad,Android,5G
11336,1245,ICICI,Credit Card,225,2025-01-04 02:57:00,SUCCESS,,Chennai,Android,4G
11337,1962,PNB,Debit Card,3235,2025-01-22 10:44:00,SUCCESS,,Chennai,Android,WiFi
11338,2718,ICICI,Credit Card,4331,2025-01-05 05:49:00,SUCCESS,,Hyderabad,iOS,WiFi
11339,1320,Axis,UPI,1070,2025-01-26 14:13:00,SUCCESS,,Delhi,Android,WiFi
11340,2472,PNB,UPI,4762,2025-01-18 08:22:00,SUCCESS,,Delhi,iOS,5G
11341,2732,ICICI,UPI,4729,2025-01-09 08:46:00,SUCCESS,,Hyderabad,iOS,WiFi
11342,178,HDFC,Debit Card,2914,2025-01-14 03:44:00,SUCCESS,,Chennai,Android,4G
11343,2366,SBI,UPI,621,2025-01-22 21:41:00,SUCCESS,,Mumbai,Android,WiFi
11344,1412,ICICI,Debit Card,2411,2025-01-02 05:47:00,SUCCESS,,Chennai,Android,4G
11345,648,SBI,Credit Card,3797,2025-01-26 22:30:00,SUCCESS,,Bangalore,iOS,4G
11346,3872,PNB,UPI,508,2025-01-07 10:59:00,SUCCESS,,Bangalore,iOS,4G
11347,2745,PNB,Credit Card,1011,2025-01-06 17:04:00,SUCCESS,,Bangalore,Android,5G
11348,1447,PNB,Debit Card,3303,2025-01-12 03:59:00,FAILED,,Chennai,iOS,WiFi
11349,1828,Axis,Debit Card,91,2025-01-25 05:56:00,SUCCESS,,Delhi,iOS,WiFi
11350,2749,HDFC,Credit Card,219,2025-01-25 19:52:00,SUCCESS,,Mumbai,Android,4G
11351,2879,HDFC,UPI,3903,2025-01-04 06:28:00,SUCCESS,,Hyderabad,iOS,4G
11352,2531,Axis,Credit Card,1037,2025-01-14 06:23:00,SUCCESS,,Bangalore,iOS,5G
11353,25,PNB,UPI,3603,2025-01-11 21:56:00,SUCCESS,,Bangalore,iOS,WiFi
11354,2272,SBI,UPI,908,2025-01-25 21:14:00,SUCCESS,,Hyderabad,Android,5G
11355,829,HDFC,UPI,1779,2025-01-06 22:05:00,SUCCESS,,Mumbai,iOS,WiFi
11356,1050,SBI,Debit Card,2172,2025-01-08 18:28:00,SUCCESS,,Mumbai,iOS,WiFi
11357,2366,Axis,Debit Card,1695,2025-01-14 11:20:00,SUCCESS,,Delhi,Android,WiFi
11358,2524,ICICI,Debit Card,3472,2025-01-12 20:45:00,SUCCESS,,Delhi,iOS,WiFi
11359,3067,PNB,Debit Card,767,2025-01-12 12:42:00,SUCCESS,,Chennai,iOS,4G
11360,1937,ICICI,UPI,4169,2025-01-23 18:39:00,SUCCESS,,Hyderabad,iOS,4G
11361,582,SBI,Debit Card,681,2025-01-15 09:22:00,SUCCESS,,Chennai,Android,WiFi
11362,154,Axis,Credit Card,2924,2025-01-23 18:11:00,SUCCESS,,Bangalore,Android,5G
11363,308,HDFC,Debit Card,2627,2025-01-03 07:10:00,SUCCESS,,Mumbai,iOS,WiFi
11364,2557,HDFC,Debit Card,2105,2025-01-30 09:07:00,SUCCESS,,Delhi,iOS,WiFi
11365,2699,SBI,UPI,3439,2025-01-08 03:08:00,SUCCESS,,Mumbai,Android,WiFi
11366,2383,ICICI,Debit Card,3225,2025-01-02 04:34:00,SUCCESS,,Hyderabad,Android,4G
11367,3629,ICICI,Debit Card,4824,2025-01-01 13:38:00,SUCCESS,,Chennai,Android,4G
11368,3032,ICICI,UPI,1622,2025-01-27 17:24:00,SUCCESS,,Delhi,iOS,WiFi
11369,388,Axis,UPI,3649,2025-01-16 00:41:00,SUCCESS,,Bangalore,iOS,WiFi
11370,518,SBI,UPI,4229,2025-01-16 04:19:00,SUCCESS,,Bangalore,Android,WiFi
11371,2303,Axis,Credit Card,1568,2025-01-23 16:44:00,FAILED,Timeout,Hyderabad,iOS,WiFi
11372,385,PNB,UPI,2690,2025-01-06 09:40:00,SUCCESS,,Chennai,iOS,WiFi
11373,1874,SBI,UPI,2478,2025-01-14 20:49:00,SUCCESS,,Hyderabad,Android,4G
11374,896,HDFC,Credit Card,122,2025-01-12 18:43:00,SUCCESS,,Hyderabad,Android,4G
11375,792,PNB,Debit Card,2311,2025-01-19 21:22:00,SUCCESS,,Hyderabad,Android,WiFi
11376,198,PNB,UPI,751,2025-01-22 10:29:00,SUCCESS,,Chennai,iOS,WiFi
11377,908,PNB,Debit Card,588,2025-01-22 08:57:00,SUCCESS,,Mumbai,Android,5G
11378,2895,ICICI,Credit Card,843,2025-01-22 14:45:00,SUCCESS,,Mumbai,iOS,5G
11379,603,Axis,Credit Card,4371,2025-01-26 06:56:00,SUCCESS,,Chennai,iOS,4G
11380,3762,HDFC,Debit Card,1029,2025-01-18 13:56:00,SUCCESS,,Mumbai,Android,5G
11381,3494,Axis,UPI,568,2025-01-29 08:11:00,SUCCESS,,Hyderabad,Android,4G
11382,1060,HDFC,Debit Card,3265,2025-01-01 15:30:00,FAILED,Server Error,Mumbai,iOS,5G
11383,1421,ICICI,UPI,139,2025-01-30 11:03:00,SUCCESS,,Mumbai,Android,WiFi
11384,76,Axis,Debit Card,2645,2025-01-30 11:47:00,SUCCESS,,Chennai,iOS,5G
11385,3841,PNB,Credit Card,3877,2025-01-03 10:18:00,SUCCESS,,Mumbai,Android,5G
11386,958,HDFC,UPI,4987,2025-01-23 02:25:00,SUCCESS,,Bangalore,iOS,4G
11387,761,HDFC,Debit Card,2474,2025-01-13 20:54:00,FAILED,,Chennai,iOS,4G
11388,239,ICICI,Credit Card,3913,2025-01-23 18:10:00,FAILED,Server Error,Hyderabad,Android,5G
11389,2017,PNB,Credit Card,2103,2025-01-27 08:26:00,FAILED,Server Error,Bangalore,iOS,WiFi
11390,272,Axis,Debit Card,4408,2025-01-27 10:36:00,SUCCESS,,Mumbai,Android,WiFi
11391,3652,SBI,UPI,4187,2025-01-28 21:27:00,SUCCESS,,Delhi,iOS,4G
11392,2246,PNB,Credit Card,3343,2025-01-19 03:22:00,FAILED,Insufficient Funds,Delhi,Android,WiFi
11393,3454,ICICI,UPI,2551,2025-01-17 17:41:00,SUCCESS,,Mumbai,iOS,4G
11394,16,Axis,Credit Card,1180,2025-01-18 00:55:00,FAILED,Insufficient Funds,Mumbai,Android,WiFi
11395,341,SBI,Credit Card,3217,2025-01-29 08:53:00,SUCCESS,,Delhi,Android,4G
11396,775,ICICI,UPI,151,2025-01-18 15:15:00,SUCCESS,,Hyderabad,iOS,4G
11397,676,SBI,Credit Card,1203,2025-01-17 11:03:00,SUCCESS,,Mumbai,Android,5G
11398,442,SBI,UPI,1880,2025-01-08 03:12:00,FAILED,Server Error,Bangalore,iOS,4G
11399,1234,Axis,UPI,2327,2025-01-11 08:34:00,FAILED,,Delhi,Android,WiFi
11400,3743,PNB,Debit Card,2796,2025-01-29 01:19:00,SUCCESS,,Bangalore,Android,5G
11401,899,ICICI,UPI,3214,2025-01-13 12:22:00,SUCCESS,,Hyderabad,iOS,5G
11402,1348,Axis,Credit Card,3231,2025-01-18 03:50:00,FAILED,Timeout,Bangalore,iOS,WiFi
11403,3088,ICICI,Credit Card,4142,2025-01-21 11:33:00,SUCCESS,,Hyderabad,Android,WiFi
11404,3712,PNB,Debit Card,4942,2025-01-16 14:43:00,SUCCESS,,Bangalore,iOS,4G
11405,1535,SBI,Credit Card,799,2025-01-16 18:48:00,FAILED,,Chennai,iOS,5G
11406,1249,HDFC,Credit Card,3820,2025-01-16 17:36:00,FAILED,Server Error,Delhi,iOS,4G
11407,1114,HDFC,Debit Card,2020,2025-01-08 06:15:00,SUCCESS,,Bangalore,Android,WiFi
11408,615,ICICI,Credit Card,3539,2025-01-18 18:27:00,SUCCESS,,Delhi,iOS,4G
11409,961,PNB,UPI,4125,2025-01-03 20:15:00,SUCCESS,,Delhi,iOS,5G
11410,426,SBI,Credit Card,1082,2025-01-30 15:57:00,SUCCESS,,Chennai,iOS,4G
11411,135,SBI,Debit Card,4116,2025-01-08 00:52:00,FAILED,,Mumbai,Android,WiFi
11412,1913,HDFC,UPI,4158,2025-01-25 14:46:00,FAILED,Timeout,Delhi,iOS,5G
11413,516,HDFC,Credit Card,4715,2025-01-24 03:25:00,SUCCESS,,Hyderabad,Android,WiFi
11414,553,Axis,Debit Card,1041,2025-01-05 09:48:00,SUCCESS,,Bangalore,iOS,WiFi
11415,2939,PNB,Debit Card,2195,2025-01-28 13:03:00,SUCCESS,,Hyderabad,iOS,4G
11416,1594,SBI,UPI,4722,2025-01-11 12:12:00,SUCCESS,,Chennai,iOS,5G
11417,696,HDFC,UPI,4882,2025-01-28 20:29:00,SUCCESS,,Mumbai,Android,WiFi
11418,105,ICICI,Credit Card,4517,2025-01-27 13:59:00,SUCCESS,,Bangalore,Android,5G
11419,2649,PNB,Debit Card,1670,2025-01-09 15:12:00,SUCCESS,,Chennai,Android,5G
11420,3734,ICICI,Debit Card,2067,2025-01-16 03:00:00,SUCCESS,,Mumbai,iOS,4G
11421,1087,SBI,Credit Card,4398,2025-01-06 03:42:00,SUCCESS,,Mumbai,iOS,4G
11422,801,HDFC,Debit Card,3182,2025-01-28 14:08:00,FAILED,Insufficient Funds,Bangalore,iOS,WiFi
11423,2695,Axis,UPI,2595,2025-01-14 10:35:00,SUCCESS,,Bangalore,Android,4G
11424,10,Axis,Debit Card,3855,2025-01-13 23:10:00,SUCCESS,,Bangalore,Android,4G
11425,24,ICICI,Debit Card,2412,2025-01-16 17:29:00,SUCCESS,,Mumbai,iOS,5G
11426,3933,PNB,Debit Card,3997,2025-01-11 18:56:00,SUCCESS,,Chennai,Android,4G
11427,3858,HDFC,Debit Card,3944,2025-01-13 08:14:00,SUCCESS,,Hyderabad,Android,WiFi
11428,1533,ICICI,Debit Card,3206,2025-01-08 07:06:00,SUCCESS,,Bangalore,iOS,WiFi
11429,3106,ICICI,UPI,4262,2025-01-19 12:21:00,SUCCESS,,Chennai,Android,5G
11430,1927,Axis,Debit Card,1953,2025-01-04 19:27:00,SUCCESS,,Delhi,Android,4G
11431,2022,ICICI,UPI,965,2025-01-23 10:36:00,SUCCESS,,Hyderabad,Android,WiFi
11432,1480,Axis,Credit Card,3999,2025-01-13 22:10:00,FAILED,Network Issue,Bangalore,Android,5G
11433,1494,ICICI,Credit Card,2950,2025-01-29 16:06:00,SUCCESS,,Chennai,Android,WiFi
11434,2867,HDFC,UPI,838,2025-01-19 02:14:00,SUCCESS,,Delhi,Android,4G
11435,1181,PNB,UPI,3535,2025-01-13 13:14:00,SUCCESS,,Bangalore,iOS,WiFi
11436,2372,HDFC,Credit Card,2210,2025-01-22 13:14:00,SUCCESS,,Mumbai,Android,5G
11437,1612,PNB,Credit Card,3304,2025-01-26 06:19:00,SUCCESS,,Mumbai,Android,4G
11438,3331,Axis,Debit Card,2091,2025-01-30 08:51:00,SUCCESS,,Delhi,Android,5G
11439,1242,Axis,Credit Card,4957,2025-01-21 05:06:00,FAILED,Insufficient Funds,Hyderabad,Android,4G
11440,3102,HDFC,Debit Card,3654,2025-01-23 16:10:00,SUCCESS,,Delhi,Android,WiFi
11441,543,ICICI,UPI,3166,2025-01-05 00:01:00,SUCCESS,,Delhi,Android,WiFi
11442,916,HDFC,Debit Card,2106,2025-01-03 22:40:00,FAILED,Insufficient Funds,Hyderabad,Android,4G
11443,3676,SBI,Debit Card,2188,2025-01-18 11:59:00,SUCCESS,,Bangalore,iOS,5G
11444,275,ICICI,Credit Card,1109,2025-01-21 21:58:00,SUCCESS,,Chennai,Android,WiFi
11445,1142,SBI,UPI,3019,2025-01-26 11:04:00,FAILED,Timeout,Delhi,Android,WiFi
11446,3761,PNB,Credit Card,2537,2025-01-22 19:06:00,SUCCESS,,Delhi,iOS,5G
11447,1444,ICICI,Credit Card,964,2025-01-19 03:37:00,SUCCESS,,Bangalore,iOS,5G
11448,1,SBI,Debit Card,4524,2025-01-26 09:57:00,SUCCESS,,Delhi,Android,5G
11449,3395,HDFC,Debit Card,2708,2025-01-23 07:16:00,SUCCESS,,Mumbai,Android,4G
11450,2878,SBI,Credit Card,2629,2025-01-20 02:59:00,SUCCESS,,Bangalore,Android,WiFi
11451,1814,SBI,Credit Card,959,2025-01-06 10:05:00,SUCCESS,,Chennai,Android,5G
11452,1496,PNB,Credit Card,3299,2025-01-02 10:55:00,SUCCESS,,Delhi,Android,5G
11453,689,HDFC,UPI,4771,2025-01-19 20:42:00,SUCCESS,,Mumbai,iOS,4G
11454,1558,ICICI,Debit Card,1875,2025-01-22 16:01:00,FAILED,Timeout,Bangalore,Android,4G
11455,1351,PNB,Debit Card,2156,2025-01-29 10:57:00,SUCCESS,,Delhi,iOS,4G
11456,3933,Axis,Debit Card,1231,2025-01-28 22:11:00,SUCCESS,,Mumbai,Android,WiFi
11457,439,HDFC,UPI,3110,2025-01-30 21:18:00,SUCCESS,,Hyderabad,Android,WiFi
11458,3567,PNB,Debit Card,4641,2025-01-11 12:47:00,SUCCESS,,Bangalore,iOS,WiFi
11459,1417,Axis,Debit Card,2039,2025-01-13 05:13:00,SUCCESS,,Hyderabad,iOS,WiFi
11460,1665,Axis,Debit Card,639,2025-01-28 10:43:00,SUCCESS,,Mumbai,Android,WiFi
11461,1706,PNB,UPI,1445,2025-01-17 11:01:00,SUCCESS,,Chennai,Android,4G
11462,1921,PNB,Credit Card,1722,2025-01-30 15:09:00,FAILED,Server Error,Chennai,Android,4G
11463,2539,PNB,Credit Card,4212,2025-01-22 01:06:00,SUCCESS,,Hyderabad,Android,4G
11464,1083,PNB,Credit Card,3126,2025-01-17 21:01:00,FAILED,Network Issue,Mumbai,Android,4G
11465,1797,PNB,Credit Card,2348,2025-01-09 10:47:00,FAILED,Server Error,Hyderabad,Android,4G
11466,3976,Axis,UPI,14,2025-01-24 15:50:00,SUCCESS,,Chennai,iOS,WiFi
11467,413,PNB,Credit Card,3718,2025-01-30 23:44:00,SUCCESS,,Bangalore,Android,WiFi
11468,3881,Axis,UPI,4932,2025-01-26 10:07:00,SUCCESS,,Bangalore,Android,4G
11469,2011,SBI,Debit Card,2448,2025-01-28 20:16:00,SUCCESS,,Hyderabad,iOS,4G
11470,3070,ICICI,Credit Card,2135,2025-01-30 15:20:00,SUCCESS,,Bangalore,iOS,4G
11471,571,ICICI,Credit Card,973,2025-01-01 13:05:00,SUCCESS,,Hyderabad,iOS,5G
11472,1564,HDFC,Credit Card,2685,2025-01-05 02:02:00,SUCCESS,,Hyderabad,Android,4G
11473,2135,HDFC,Credit Card,103,2025-01-11 06:51:00,SUCCESS,,Chennai,iOS,4G
11474,135,ICICI,Credit Card,3009,2025-01-21 15:22:00,SUCCESS,,Chennai,Android,5G
11475,3490,Axis,UPI,3763,2025-01-08 20:38:00,SUCCESS,,Bangalore,iOS,4G
11476,1820,SBI,Credit Card,4836,2025-01-07 18:37:00,FAILED,Server Error,Mumbai,iOS,4G
11477,2286,SBI,Debit Card,3448,2025-01-11 14:02:00,SUCCESS,,Bangalore,iOS,WiFi
11478,3557,SBI,Debit Card,1323,2025-01-07 23:47:00,SUCCESS,,Hyderabad,Android,4G
11479,3237,ICICI,Debit Card,777,2025-01-02 08:04:00,SUCCESS,,Hyderabad,Android,WiFi
11480,1477,PNB,Credit Card,4900,2025-01-26 23:23:00,SUCCESS,,Delhi,Android,WiFi
11481,1443,ICICI,UPI,4055,2025-01-26 00:49:00,SUCCESS,,Chennai,iOS,5G
11482,1524,SBI,Credit Card,4888,2025-01-29 12:37:00,SUCCESS,,Delhi,Android,4G
11483,3717,SBI,Credit Card,3303,2025-01-22 02:40:00,SUCCESS,,Chennai,iOS,5G
11484,1168,Axis,Credit Card,1411,2025-01-21 04:11:00,SUCCESS,,Chennai,iOS,WiFi
11485,599,HDFC,Credit Card,1611,2025-01-24 18:07:00,SUCCESS,,Delhi,Android,5G
11486,959,SBI,UPI,1493,2025-01-20 14:13:00,SUCCESS,,Delhi,Android,5G
11487,165,PNB,Credit Card,1392,2025-01-08 02:40:00,SUCCESS,,Chennai,iOS,5G
11488,1844,SBI,Debit Card,3776,2025-01-21 09:05:00,SUCCESS,,Chennai,Android,WiFi
11489,1017,ICICI,Credit Card,2714,2025-01-27 10:05:00,FAILED,Timeout,Bangalore,iOS,WiFi
11490,322,SBI,Debit Card,3849,2025-01-22 20:40:00,SUCCESS,,Hyderabad,iOS,5G
11491,1688,SBI,UPI,3789,2025-01-23 12:29:00,FAILED,Network Issue,Chennai,Android,4G
11492,102,Axis,UPI,649,2025-01-29 13:20:00,FAILED,,Bangalore,Android,5G
11493,2135,ICICI,UPI,4394,2025-01-12 13:46:00,SUCCESS,,Delhi,Android,WiFi
11494,3246,SBI,UPI,2827,2025-01-18 16:58:00,SUCCESS,,Bangalore,Android,WiFi
11495,3760,ICICI,Debit Card,3828,2025-01-23 10:01:00,SUCCESS,,Mumbai,Android,WiFi
11496,1266,ICICI,UPI,2633,2025-01-27 23:38:00,SUCCESS,,Hyderabad,Android,4G
11497,2042,Axis,UPI,266,2025-01-29 23:42:00,SUCCESS,,Mumbai,Android,WiFi
11498,1602,SBI,UPI,3097,2025-01-15 12:34:00,FAILED,Insufficient Funds,Chennai,iOS,4G
11499,1028,HDFC,UPI,4324,2025-01-08 23:26:00,SUCCESS,,Hyderabad,Android,4G
11500,375,SBI,Debit Card,4109,2025-01-26 13:10:00,SUCCESS,,Mumbai,iOS,5G
11501,262,Axis,Credit Card,4919,2025-01-15 20:36:00,SUCCESS,,Mumbai,iOS,5G
11502,3703,PNB,Debit Card,330,2025-01-08 10:04:00,SUCCESS,,Hyderabad,iOS,WiFi
11503,1476,HDFC,Credit Card,4510,2025-01-24 17:47:00,SUCCESS,,Delhi,Android,WiFi
11504,2412,ICICI,UPI,4593,2025-01-01 15:04:00,SUCCESS,,Hyderabad,Android,WiFi
11505,2058,HDFC,Credit Card,3059,2025-01-11 16:13:00,SUCCESS,,Hyderabad,iOS,5G
11506,3326,SBI,Credit Card,1828,2025-01-20 18:12:00,SUCCESS,,Hyderabad,iOS,WiFi
11507,82,HDFC,UPI,3080,2025-01-06 14:44:00,SUCCESS,,Chennai,iOS,WiFi
11508,189,ICICI,Credit Card,1363,2025-01-26 14:15:00,SUCCESS,,Hyderabad,iOS,4G
11509,748,PNB,Debit Card,4298,2025-01-21 23:04:00,SUCCESS,,Bangalore,iOS,WiFi
11510,3769,PNB,Credit Card,2292,2025-01-04 10:45:00,SUCCESS,,Chennai,iOS,WiFi
11511,3771,SBI,UPI,3014,2025-01-03 05:52:00,SUCCESS,,Hyderabad,iOS,WiFi
11512,2560,ICICI,Debit Card,4410,2025-01-25 06:30:00,SUCCESS,,Chennai,Android,5G
11513,890,SBI,Credit Card,122,2025-01-24 12:32:00,SUCCESS,,Delhi,iOS,WiFi
11514,2405,ICICI,UPI,1351,2025-01-04 13:34:00,SUCCESS,,Delhi,iOS,4G
11515,1376,PNB,Credit Card,64,2025-01-21 06:52:00,SUCCESS,,Delhi,iOS,5G
11516,3079,Axis,Credit Card,557,2025-01-29 06:47:00,SUCCESS,,Bangalore,iOS,WiFi
11517,1696,SBI,UPI,2831,2025-01-04 20:02:00,SUCCESS,,Bangalore,iOS,5G
11518,1831,PNB,Credit Card,2966,2025-01-01 20:24:00,SUCCESS,,Hyderabad,iOS,5G
11519,3982,PNB,UPI,3104,2025-01-30 05:01:00,SUCCESS,,Bangalore,Android,WiFi
11520,3444,ICICI,Credit Card,4715,2025-01-27 19:57:00,FAILED,,Chennai,iOS,5G
11521,3024,HDFC,Debit Card,209,2025-01-07 03:18:00,FAILED,Timeout,Delhi,Android,WiFi
11522,3244,ICICI,Credit Card,3258,2025-01-02 06:42:00,SUCCESS,,Chennai,Android,WiFi
11523,3270,HDFC,UPI,2780,2025-01-25 02:48:00,SUCCESS,,Chennai,Android,4G
11524,731,PNB,UPI,2351,2025-01-01 22:32:00,SUCCESS,,Chennai,Android,WiFi
11525,337,ICICI,Debit Card,4039,2025-01-27 08:43:00,FAILED,Network Issue,Hyderabad,iOS,WiFi
11526,282,SBI,UPI,383,2025-01-29 16:53:00,FAILED,,Delhi,Android,5G
11527,1316,HDFC,UPI,3677,2025-01-10 13:47:00,SUCCESS,,Hyderabad,Android,WiFi
11528,3639,SBI,Credit Card,4019,2025-01-24 09:08:00,SUCCESS,,Hyderabad,Android,5G
11529,3987,ICICI,Debit Card,4513,2025-01-08 17:50:00,SUCCESS,,Chennai,Android,WiFi
11530,3181,PNB,Credit Card,3555,2025-01-21 17:38:00,FAILED,,Delhi,Android,4G
11531,92,PNB,Credit Card,3950,2025-01-29 18:30:00,SUCCESS,,Chennai,iOS,WiFi
11532,1423,HDFC,Credit Card,2896,2025-01-04 14:26:00,SUCCESS,,Hyderabad,iOS,WiFi
11533,1863,HDFC,Debit Card,3766,2025-01-11 21:08:00,SUCCESS,,Delhi,Android,5G
11534,2602,ICICI,Debit Card,89,2025-01-09 09:29:00,SUCCESS,,Delhi,iOS,WiFi
11535,2093,ICICI,UPI,1758,2025-01-02 14:42:00,SUCCESS,,Hyderabad,Android,WiFi
11536,827,Axis,Credit Card,2954,2025-01-08 02:49:00,SUCCESS,,Chennai,iOS,5G
11537,3840,Axis,Debit Card,408,2025-01-24 23:16:00,SUCCESS,,Hyderabad,Android,5G
11538,3296,SBI,Debit Card,4466,2025-01-22 18:29:00,FAILED,Server Error,Hyderabad,iOS,4G
11539,2940,ICICI,Credit Card,1235,2025-01-02 19:19:00,SUCCESS,,Chennai,Android,4G
11540,139,PNB,UPI,415,2025-01-23 03:39:00,FAILED,Network Issue,Chennai,Android,4G
11541,3083,SBI,Debit Card,4696,2025-01-05 03:00:00,SUCCESS,,Delhi,iOS,WiFi
11542,1837,SBI,UPI,4428,2025-01-14 10:27:00,SUCCESS,,Chennai,Android,WiFi
11543,2456,Axis,UPI,3443,2025-01-24 04:21:00,SUCCESS,,Chennai,iOS,WiFi
11544,909,PNB,UPI,3409,2025-01-01 11:31:00,SUCCESS,,Delhi,iOS,WiFi
11545,1772,PNB,Debit Card,3575,2025-01-27 23:20:00,SUCCESS,,Hyderabad,iOS,4G
11546,3577,Axis,Credit Card,3809,2025-01-14 12:17:00,SUCCESS,,Chennai,iOS,5G
11547,419,HDFC,Credit Card,881,2025-01-26 03:49:00,SUCCESS,,Hyderabad,Android,WiFi
11548,3091,PNB,UPI,2116,2025-01-13 01:19:00,SUCCESS,,Mumbai,Android,5G
11549,2043,SBI,Credit Card,3983,2025-01-13 08:12:00,SUCCESS,,Mumbai,Android,5G
11550,1035,HDFC,Debit Card,3240,2025-01-30 15:45:00,SUCCESS,,Bangalore,Android,4G
11551,601,HDFC,Debit Card,4413,2025-01-19 20:42:00,FAILED,Timeout,Mumbai,iOS,4G
11552,281,PNB,UPI,2519,2025-01-09 22:40:00,SUCCESS,,Chennai,Android,4G
11553,795,SBI,Debit Card,3948,2025-01-02 19:57:00,SUCCESS,,Chennai,iOS,4G
11554,1968,SBI,Debit Card,4142,2025-01-20 01:22:00,SUCCESS,,Chennai,Android,WiFi
11555,1623,HDFC,UPI,3723,2025-01-09 05:17:00,SUCCESS,,Hyderabad,Android,4G
11556,2261,HDFC,Debit Card,4410,2025-01-09 18:29:00,SUCCESS,,Hyderabad,Android,4G
11557,415,SBI,UPI,219,2025-01-29 19:30:00,SUCCESS,,Bangalore,Android,4G
11558,889,ICICI,Debit Card,3664,2025-01-25 18:39:00,FAILED,Network Issue,Hyderabad,Android,5G
11559,3157,Axis,Credit Card,2994,2025-01-09 10:09:00,FAILED,Network Issue,Bangalore,Android,5G
11560,3120,HDFC,UPI,3112,2025-01-02 03:02:00,SUCCESS,,Hyderabad,Android,WiFi
11561,1839,SBI,Debit Card,1576,2025-01-10 16:42:00,SUCCESS,,Delhi,iOS,4G
11562,3025,Axis,Credit Card,1113,2025-01-10 23:51:00,SUCCESS,,Bangalore,Android,4G
11563,2106,PNB,Debit Card,1740,2025-01-05 12:51:00,FAILED,Network Issue,Delhi,iOS,5G
11564,1083,Axis,UPI,4439,2025-01-10 12:08:00,SUCCESS,,Mumbai,Android,5G
11565,1022,Axis,Credit Card,2129,2025-01-01 13:17:00,SUCCESS,,Hyderabad,Android,4G
11566,2617,HDFC,Debit Card,2515,2025-01-17 17:04:00,SUCCESS,,Chennai,iOS,4G
11567,820,Axis,UPI,4686,2025-01-12 21:30:00,SUCCESS,,Hyderabad,Android,4G
